index,Distance in meter,origin_id,destination_id
3028,2367.5,E02004131,15886
3029,1731,E02004131,17541
3030,371.1,E02004131,18614
3031,15367.2,E02004132,1949
3032,6379.9,E02004132,1950
3033,5572.9,E02004132,4266
3034,15687,E02004132,6056
3035,8601.3,E02004132,6058
3036,14039.8,E02004132,6066
3037,5487.4,E02004132,6067
3038,15395.9,E02004132,6185
3039,9421.5,E02004132,6188
3040,8774.2,E02004132,6195
3041,5288.8,E02004132,10170
3042,9267.6,E02004132,13234
3043,13486.3,E02004132,14165
3044,9421.5,E02004132,15309
3045,15712,E02004132,15718
3046,9126.1,E02004132,15886
3047,8374.3,E02004132,17541
3048,8980.3,E02004132,18614
3049,11114.9,E02004133,22
3050,11105.4,E02004133,1673
3051,7525.7,E02004133,2134
3052,10057.2,E02004133,4001
3053,14165.2,E02004133,4251
3054,646.1,E02004133,4263
3055,11724,E02004133,5142
3056,11114.4,E02004133,5410
3057,664.3,E02004133,6062
3058,10448.4,E02004133,6883
3059,11698.5,E02004133,8445
3060,7525.7,E02004133,9021
3061,11033.5,E02004133,11399
3062,11057.6,E02004133,11453
3063,11239.7,E02004133,11597
3064,719.7,E02004133,11658
3065,719.7,E02004133,13061
3066,9058,E02004133,13964
3067,11644.8,E02004133,14879
3068,10283,E02004133,15488
3069,10230.7,E02004133,19546
3070,8903.7,E02004133,20172
3071,3879.8,E02004133,21346
3072,5218.6,E02004135,22
3073,12115.7,E02004135,2134
3074,12468.4,E02004135,4001
3075,8268.9,E02004135,4251
3076,8675.1,E02004135,4263
3077,5827.8,E02004135,5142
3078,15462.8,E02004135,6058
3079,8656.8,E02004135,6062
3080,15667,E02004135,6188
3081,1256,E02004135,6883
3082,12115.7,E02004135,9021
3083,5137.2,E02004135,11399
3084,9083.8,E02004135,11658
3085,9083.8,E02004135,13061
3086,15513.1,E02004135,13234
3087,6636,E02004135,14879
3088,15667,E02004135,15309
3089,15561.2,E02004135,15886
3090,15873.4,E02004135,17541
3091,12845,E02004135,19546
3092,13469.6,E02004135,21346
3093,9959.8,E02004136,1949
3094,1385.6,E02004136,1950
3095,603.1,E02004136,4266
3096,10279.6,E02004136,6056
3097,9738.6,E02004136,6058
3098,8632.4,E02004136,6066
3099,956.4,E02004136,6067
3100,9988.4,E02004136,6185
3101,10558.8,E02004136,6188
3102,9493.4,E02004136,6195
3103,673.2,E02004136,10170
3104,10404.9,E02004136,13234
3105,8078.9,E02004136,14165
3106,10558.8,E02004136,15309
3107,13224.1,E02004136,15718
3108,10263.4,E02004136,15886
3109,14937.9,E02004136,16202
3110,9511.6,E02004136,17541
3111,15311.2,E02004136,18015
3112,9699.5,E02004136,18614
3113,15870,E02004136,21143
3114,14965.9,E02004136,21654
3115,8118.2,E02004137,22
3116,7703.4,E02004137,1949
3117,14589.7,E02004137,1950
3118,6304.4,E02004137,4251
3119,13301.8,E02004137,4266
3120,8341.3,E02004137,5142
3121,7976.6,E02004137,6056
3122,13485.5,E02004137,6058
3123,6685.9,E02004137,6066
3124,13897.3,E02004137,6067
3125,7685.4,E02004137,6185
3126,13568.9,E02004137,6188
3127,12135.2,E02004137,6195
3128,10120.4,E02004137,6883
3129,13614.1,E02004137,10170
3130,7845.3,E02004137,11399
3131,12115.4,E02004137,13234
3132,6532.1,E02004137,14165
3133,9149.6,E02004137,14879
3134,13568.9,E02004137,15309
3135,12163.5,E02004137,15886
3136,12902.3,E02004137,17541
3137,12341.3,E02004137,18614
3138,486.9,E02004138,22
3139,15674.9,E02004138,1949
3140,11786.6,E02004138,2134
3141,12139.3,E02004138,4001
3142,3301.1,E02004138,4251
3143,11052.4,E02004138,4263
3144,860,E02004138,5142
3145,15948,E02004138,6056
3146,11034.2,E02004138,6062
3147,14657.3,E02004138,6066
3148,15656.9,E02004138,6185
3149,4223,E02004138,6883
3150,11786.6,E02004138,9021
3151,377.5,E02004138,11399
3152,11461.2,E02004138,11658
3153,11461.2,E02004138,13061
3154,14503.5,E02004138,14165
3155,1668.2,E02004138,14879
3156,12515.9,E02004138,19546
3157,13140.5,E02004138,21346
3158,13971.3,E02004139,22
3159,2082.9,E02004139,1949
3160,10919.9,E02004139,1950
3161,12157.5,E02004139,4251
3162,9632,E02004139,4266
3163,14194.5,E02004139,5142
3164,2356,E02004139,6056
3165,12850.5,E02004139,6058
3166,1065.3,E02004139,6066
3167,10227.5,E02004139,6067
3168,2064.9,E02004139,6185
3169,12933.9,E02004139,6188
3170,15327.5,E02004139,6189
3171,15323,E02004139,6191
3172,11500.2,E02004139,6195
3173,15973.6,E02004139,6883
3174,9944.3,E02004139,10170
3175,13698.4,E02004139,11399
3176,13516.8,E02004139,13234
3177,2421,E02004139,14165
3178,15002.7,E02004139,14879
3179,12933.9,E02004139,15309
3180,16086.2,E02004139,15718
3181,13472,E02004139,15886
3182,12267.4,E02004139,17541
3183,11706.4,E02004139,18614
3184,15660.3,E02004140,22
3185,962.2,E02004140,1949
3186,10947.7,E02004140,1950
3187,13846.6,E02004140,4251
3188,9659.8,E02004140,4266
3189,15883.5,E02004140,5142
3190,1235.4,E02004140,6056
3191,14539.5,E02004140,6058
3192,1304.4,E02004140,6066
3193,10255.3,E02004140,6067
3194,944.2,E02004140,6185
3195,14622.9,E02004140,6188
3196,15242.1,E02004140,6189
3197,15237.5,E02004140,6191
3198,13189.3,E02004140,6195
3199,9972.1,E02004140,10170
3200,15387.4,E02004140,11399
3201,15205.8,E02004140,13234
3202,2796.7,E02004140,14165
3203,14622.9,E02004140,15309
3204,16000.8,E02004140,15718
3205,15161,E02004140,15886
3206,13956.4,E02004140,17541
3207,13395.4,E02004140,18614
3208,11283.3,E02004141,294
3209,9432.2,E02004141,1949
3210,11518.6,E02004141,1950
3211,14995.6,E02004141,3364
3212,12998.8,E02004141,4253
3213,10727.8,E02004141,4266
3214,10035.8,E02004141,5183
3215,9752.1,E02004141,6056
3216,8104.8,E02004141,6066
3217,10642.3,E02004141,6067
3218,9460.9,E02004141,6185
3219,8821.2,E02004141,6189
3220,8816.6,E02004141,6191
3221,13417.9,E02004141,6723
3222,11754.4,E02004141,6728
3223,15033.7,E02004141,6779
3224,15215.3,E02004141,6867
3225,11583.2,E02004141,6886
3226,12293.2,E02004141,6889
3227,15454,E02004141,7788
3228,11482.8,E02004141,8258
3229,14059.4,E02004141,9591
3230,12890.3,E02004141,9624
3231,14059.2,E02004141,10168
3232,10359.1,E02004141,10170
3233,14665.8,E02004141,10559
3234,12948.2,E02004141,10786
3235,15033.7,E02004141,10965
3236,16032.4,E02004141,11422
3237,12492.2,E02004141,12132
3238,13339.8,E02004141,12416
3239,11704.5,E02004141,12443
3240,15651.8,E02004141,12856
3241,15184.9,E02004141,13029
3242,14628,E02004141,13536
3243,12890.1,E02004141,13616
3244,11282,E02004141,14161
3245,7551.4,E02004141,14165
3246,12175.2,E02004141,14214
3247,15793.1,E02004141,14266
3248,14450.9,E02004141,14658
3249,12784.1,E02004141,14880
3250,8990,E02004141,15718
3251,15651.8,E02004141,16043
3252,12527.7,E02004141,16202
3253,13288.8,E02004141,16760
3254,15797.8,E02004141,17334
3255,15651.8,E02004141,17415
3256,11836,E02004141,17644
3257,15697.3,E02004141,17766
3258,14761,E02004141,18015
3259,16058,E02004141,18661
3260,11282,E02004141,19360
3261,16044.1,E02004141,19699
3262,12370.2,E02004141,19725
3263,15421.8,E02004141,20180
3264,11987.1,E02004141,20204
3265,11924.8,E02004141,21027
3266,8514.3,E02004141,21143
3267,12426.4,E02004141,21485
3268,14415.7,E02004141,21654
3269,2250.2,E02004143,294
3270,3274,E02004143,4253
3271,973.9,E02004143,5183
3272,6207.3,E02004143,6189
3273,6202.7,E02004143,6191
3274,12489.3,E02004143,6723
3275,1694.1,E02004143,6728
3276,3030.9,E02004143,6886
3277,3741,E02004143,6889
3278,2304.9,E02004143,8258
3279,3165.4,E02004143,9624
3280,3223.3,E02004143,10786
3281,3939.9,E02004143,12132
3282,12411.2,E02004143,12416
3283,3152.2,E02004143,12443
3284,3165.2,E02004143,13616
3285,1517.3,E02004143,14161
3286,14243.9,E02004143,14214
3287,14852.8,E02004143,14880
3288,14596.4,E02004143,16202
3289,12360.2,E02004143,16760
3290,3283.7,E02004143,17644
3291,1517.3,E02004143,19360
3292,3817.9,E02004143,19725
3293,3434.8,E02004143,20204
3294,7047.5,E02004143,21027
3295,7585.7,E02004143,21143
3296,3874.1,E02004143,21485
3297,8048.4,E02004145,294
3298,15199.6,E02004145,1949
3299,6449.3,E02004145,4253
3300,6917.5,E02004145,5183
3301,15519.5,E02004145,6056
3302,13872.2,E02004145,6066
3303,15228.3,E02004145,6185
3304,704.6,E02004145,6189
3305,700.1,E02004145,6191
3306,14798.7,E02004145,6723
3307,7492.4,E02004145,6728
3308,7300.3,E02004145,6886
3309,7269.7,E02004145,6889
3310,4933.3,E02004145,8258
3311,6340.8,E02004145,9624
3312,6398.6,E02004145,10786
3313,7839.1,E02004145,12132
3314,14720.6,E02004145,12416
3315,7179,E02004145,12443
3316,6340.5,E02004145,13616
3317,7020,E02004145,14161
3318,13318.8,E02004145,14165
3319,14669.6,E02004145,16760
3320,7117.3,E02004145,17644
3321,7020,E02004145,19360
3322,7625.5,E02004145,19725
3323,7152.8,E02004145,20204
3324,11494.7,E02004145,21027
3325,9895.1,E02004145,21143
3326,7216.7,E02004145,21485
3327,1284.2,E02004146,294
3328,15384.3,E02004146,3364
3329,1870.7,E02004146,4253
3330,1655.6,E02004146,5183
3331,5460.5,E02004146,6189
3332,5456,E02004146,6191
3333,10118.2,E02004146,6723
3334,728.1,E02004146,6728
3335,15422.4,E02004146,6779
3336,15604,E02004146,6867
3337,1785.2,E02004146,6886
3338,2691.2,E02004146,6889
3339,15842.7,E02004146,7788
3340,1328,E02004146,8258
3341,14448,E02004146,9591
3342,1762.2,E02004146,9624
3343,14447.9,E02004146,10168
3344,15054.4,E02004146,10559
3345,1820.1,E02004146,10786
3346,15422.4,E02004146,10965
3347,3260.6,E02004146,12132
3348,10040.1,E02004146,12416
3349,1906.5,E02004146,12443
3350,16040.4,E02004146,12856
3351,15573.5,E02004146,13029
3352,15016.6,E02004146,13536
3353,1762,E02004146,13616
3354,737.9,E02004146,14161
3355,12563.9,E02004146,14214
3356,14839.5,E02004146,14658
3357,13172.7,E02004146,14880
3358,16040.4,E02004146,16043
3359,12916.3,E02004146,16202
3360,9989.1,E02004146,16760
3361,16040.4,E02004146,17415
3362,2538.7,E02004146,17644
3363,16085.9,E02004146,17766
3364,15149.6,E02004146,18015
3365,737.9,E02004146,19360
3366,3047,E02004146,19725
3367,15810.4,E02004146,20180
3368,2574.2,E02004146,20204
3369,6759.8,E02004146,21027
3370,6082.4,E02004146,21143
3371,2638.1,E02004146,21485
3372,14804.3,E02004146,21654
3373,851.6,E02004147,294
3374,15483.8,E02004147,3364
3375,950.7,E02004147,4253
3376,2918.7,E02004147,5183
3377,7056.5,E02004147,6189
3378,7051.9,E02004147,6191
3379,10217.8,E02004147,6723
3380,1363.6,E02004147,6728
3381,15521.9,E02004147,6779
3382,15703.5,E02004147,6867
3383,306.5,E02004147,6886
3384,471.5,E02004147,6889
3385,15942.2,E02004147,7788
3386,2664.7,E02004147,8258
3387,14547.5,E02004147,9591
3388,1003.5,E02004147,9624
3389,14547.4,E02004147,10168
3390,15153.9,E02004147,10559
3391,1119.4,E02004147,10786
3392,15521.9,E02004147,10965
3393,833.1,E02004147,12132
3394,10139.6,E02004147,12416
3395,206.6,E02004147,12443
3396,15673.1,E02004147,13029
3397,15116.1,E02004147,13536
3398,1003.3,E02004147,13616
3399,2266.2,E02004147,14161
3400,12663.4,E02004147,14214
3401,14939,E02004147,14658
3402,13272.2,E02004147,14880
3403,13015.8,E02004147,16202
3404,10088.6,E02004147,16760
3405,151.7,E02004147,17644
3406,15249.1,E02004147,18015
3407,2266.2,E02004147,19360
3408,711.2,E02004147,19725
3409,15909.9,E02004147,20180
3410,202.8,E02004147,20204
3411,6859.3,E02004147,21027
3412,6181.9,E02004147,21143
3413,604.6,E02004147,21485
3414,14903.8,E02004147,21654
3415,1528.6,E02004148,294
3416,801.9,E02004148,4253
3417,2875.6,E02004148,5183
3418,5765.6,E02004148,6189
3419,5761.1,E02004148,6191
3420,11338.2,E02004148,6723
3421,1948.1,E02004148,6728
3422,1652.9,E02004148,6886
3423,1622.4,E02004148,6889
3424,1373.9,E02004148,8258
3425,15667.9,E02004148,9591
3426,693.4,E02004148,9624
3427,15667.8,E02004148,10168
3428,751.3,E02004148,10786
3429,2191.8,E02004148,12132
3430,11260.1,E02004148,12416
3431,1531.6,E02004148,12443
3432,693.2,E02004148,13616
3433,1957.8,E02004148,14161
3434,13783.8,E02004148,14214
3435,16059.5,E02004148,14658
3436,14392.7,E02004148,14880
3437,14136.3,E02004148,16202
3438,11209,E02004148,16760
3439,1470,E02004148,17644
3440,1957.8,E02004148,19360
3441,1978.2,E02004148,19725
3442,1505.4,E02004148,20204
3443,7979.7,E02004148,21027
3444,7302.3,E02004148,21143
3445,1569.3,E02004148,21485
3446,16024.3,E02004148,21654
3447,11326.4,E02004164,1780
3448,2835.1,E02004164,3589
3449,10689.5,E02004164,4257
3450,11873.7,E02004164,6063
3451,11443.1,E02004164,10311
3452,10392.2,E02004164,10430
3453,10392.2,E02004164,13617
3454,10507.5,E02004164,15213
3455,10392.2,E02004164,21499
3456,11985.4,E02004165,3589
3457,2773.6,E02004165,4257
3458,3703.2,E02004165,6063
3459,15238.2,E02004165,10104
3460,15674.7,E02004165,10312
3461,2476.4,E02004165,10430
3462,2476.4,E02004165,13617
3463,2591.7,E02004165,15213
3464,2476.4,E02004165,21499
3465,15736.6,E02004172,588
3466,15355.4,E02004172,3370
3467,15166.8,E02004172,3609
3468,14089.7,E02004172,4456
3469,14138.4,E02004172,9041
3470,10274.1,E02004172,15468
3471,14872.2,E02004172,18632
3472,1227.5,E02004175,689
3473,10566.6,E02004175,4241
3474,1383.1,E02004175,4244
3475,1325.5,E02004175,5195
3476,644,E02004175,6049
3477,13827.3,E02004175,6178
3478,7495.6,E02004175,6888
3479,794.1,E02004175,16980
3480,14105.3,E02004175,20592
3481,13738.3,E02004175,21490
3482,10089.7,E02004176,689
3483,10245.3,E02004176,4244
3484,10187.7,E02004176,5195
3485,9506.2,E02004176,6049
3486,1907.4,E02004176,6888
3487,9656.3,E02004176,16980
3488,592.5,E02004177,689
3489,9155.4,E02004177,4241
3490,449.7,E02004177,4244
3491,1063.6,E02004177,5195
3492,767.3,E02004177,6049
3493,12416,E02004177,6178
3494,8366,E02004177,6888
3495,641.1,E02004177,16980
3496,12694.1,E02004177,20592
3497,12327,E02004177,21490
3498,917.6,E02004187,6041
3499,109.2,E02004187,7502
3500,1023.4,E02004187,8070
3501,2367.8,E02004187,11149
3502,181.2,E02004187,18537
3503,11357.5,E02004188,6041
3504,11779.6,E02004188,7502
3505,11233.3,E02004188,8070
3506,7112.7,E02004188,10635
3507,12648.2,E02004188,11149
3508,10775,E02004188,12470
3509,11851.6,E02004188,18537
3510,10591.1,E02004190,1376
3511,12599.2,E02004190,1683
3512,12234.1,E02004190,2456
3513,176.5,E02004190,2471
3514,8423.3,E02004190,2709
3515,10560.7,E02004190,2710
3516,13560.1,E02004190,2896
3517,8851.3,E02004190,2908
3518,13003.5,E02004190,2910
3519,8288.2,E02004190,10390
3520,12897,E02004190,12590
3521,12666.7,E02004190,13287
3522,12675.5,E02004190,14506
3523,8568.9,E02004190,17708
3524,12261.9,E02004190,18395
3525,12666.7,E02004190,19840
3526,14247.5,E02004190,21506
3527,1259.2,E02004193,1376
3528,14910.2,E02004193,2455
3529,9122.7,E02004193,2456
3530,9971.3,E02004193,2471
3531,1158.4,E02004193,2709
3532,1228.9,E02004193,2710
3533,9198.7,E02004193,3329
3534,14351.1,E02004193,3333
3535,10573.7,E02004193,3544
3536,15832.4,E02004193,3764
3537,11132.5,E02004193,3984
3538,10738.8,E02004193,5585
3539,10826,E02004193,9149
3540,13278.2,E02004193,9983
3541,907.3,E02004193,10390
3542,12836.1,E02004193,12155
3543,10866.4,E02004193,15202
3544,9195.4,E02004193,17988
3545,10936.7,E02004193,19854
3546,11630.3,E02004193,21631
3547,8161.4,E02004194,1683
3548,10840,E02004194,2471
3549,7988.5,E02004194,2910
3550,8318.9,E02004194,12590
3551,8387.7,E02004194,13287
3552,8396.5,E02004194,14506
3553,7983,E02004194,18395
3554,8387.7,E02004194,19840
3555,16050.1,E02004194,21198
3556,12828.2,E02004195,183
3557,1278.1,E02004195,1682
3558,13155,E02004195,2445
3559,14246.9,E02004195,2447
3560,1371.7,E02004195,2708
3561,1686,E02004195,2911
3562,13111.1,E02004195,2912
3563,10630.9,E02004195,2913
3564,9170.9,E02004195,3541
3565,13423.5,E02004195,7890
3566,8107.4,E02004195,7949
3567,9182,E02004195,7953
3568,8042.1,E02004195,8686
3569,8168.6,E02004195,9702
3570,9005.6,E02004195,9906
3571,12280.9,E02004195,10557
3572,7809.2,E02004195,10637
3573,14143.6,E02004195,10683
3574,14113.4,E02004195,11159
3575,9472.5,E02004195,11295
3576,14494.3,E02004195,12262
3577,14453.6,E02004195,13498
3578,14935.2,E02004195,16953
3579,13214.4,E02004195,17005
3580,15018.9,E02004195,17908
3581,13508.4,E02004195,17967
3582,13426.4,E02004195,17969
3583,867.7,E02004195,21198
3584,13694.9,E02004195,21470
3585,13120.7,E02004198,2456
3586,8097.3,E02004198,2702
3587,226.9,E02004198,2703
3588,195.4,E02004198,2704
3589,1190.7,E02004198,2706
3590,1241,E02004198,13066
3591,1241,E02004198,16095
3592,391.4,E02004198,17827
3593,15633.2,E02004199,2702
3594,7762.8,E02004199,2703
3595,7731.3,E02004199,2704
3596,8726.6,E02004199,2706
3597,8776.9,E02004199,13066
3598,8776.9,E02004199,16095
3599,7927.3,E02004199,17827
3600,15772,E02004199,21198
3601,15843.4,E02004200,2456
3602,3214,E02004200,2702
3603,6401.8,E02004200,2703
3604,6438.8,E02004200,2704
3605,7037.4,E02004200,2706
3606,8231,E02004200,13066
3607,8231,E02004200,16095
3608,6661.8,E02004200,17827
3609,7951.8,E02004203,2897
3610,7362.7,E02004203,2898
3611,13907.7,E02004203,2900
3612,10125.8,E02004203,6885
3613,3456.4,E02004203,9500
3614,3128.4,E02004203,12807
3615,8166.1,E02004203,17811
3616,3456.4,E02004203,17992
3617,12385.6,E02004217,1683
3618,13137.6,E02004217,2471
3619,777.2,E02004217,2896
3620,14145.8,E02004217,2897
3621,14202.3,E02004217,2898
3622,5308.5,E02004217,2908
3623,12789.9,E02004217,2910
3624,15363.3,E02004217,11264
3625,12683.4,E02004217,12590
3626,15596.2,E02004217,12999
3627,12453.1,E02004217,13287
3628,12461.9,E02004217,14506
3629,5324.6,E02004217,17708
3630,15220.9,E02004217,17811
3631,13007.8,E02004217,18395
3632,12453.1,E02004217,19840
3633,15954.1,E02004217,19907
3634,2007.4,E02004217,21506
3635,11735.6,E02004225,458
3636,377,E02004225,692
3637,15998.1,E02004225,4247
3638,12111.1,E02004225,5186
3639,14207.2,E02004225,6044
3640,367.2,E02004225,6046
3641,15947,E02004225,6052
3642,11559.1,E02004225,6053
3643,11511,E02004225,6065
3644,11835.5,E02004225,6177
3645,12161,E02004225,8675
3646,14207.2,E02004225,10413
3647,15745.3,E02004225,11202
3648,16088.5,E02004225,13609
3649,13631.5,E02004225,13678
3650,15865,E02004225,16084
3651,12001.5,E02004225,16880
3652,12754.9,E02004225,20128
3653,12269,E02004226,692
3654,12090.3,E02004226,6046
3655,3675.9,E02004231,6885
3656,10670.1,E02004231,9500
3657,10935.7,E02004231,12807
3658,15132.7,E02004231,15468
3659,13104.9,E02004231,17811
3660,10670.1,E02004231,17992
3661,13381,E02004232,2877
3662,11666.6,E02004232,2878
3663,13526.2,E02004232,5664
3664,13014.4,E02004232,6340
3665,14451.2,E02004232,7876
3666,11963.5,E02004232,9258
3667,14000.7,E02004232,11512
3668,13038.9,E02004232,13547
3669,11983,E02004232,13936
3670,12038.7,E02004232,14158
3671,14356.4,E02004232,14439
3672,12109.1,E02004232,15989
3673,12495.9,E02004232,17346
3674,14061.7,E02004232,18308
3675,11851.6,E02004232,18874
3676,12038.5,E02004232,19013
3677,9146.2,E02004233,2459
3678,8550,E02004233,2711
3679,1346.3,E02004233,2877
3680,747.7,E02004233,2878
3681,15094.9,E02004233,3304
3682,338.3,E02004233,9258
3683,1417.3,E02004233,13936
3684,465.9,E02004233,14158
3685,1005.3,E02004233,15989
3686,613.3,E02004233,17346
3687,2027,E02004233,18308
3688,747.8,E02004233,18874
3689,934.7,E02004233,19013
3690,13207.2,E02004257,776
3691,13134.1,E02004257,3995
3692,770.1,E02004257,4009
3693,1191.6,E02004257,7325
3694,1191.9,E02004257,8009
3695,7265.3,E02004257,8091
3696,1316.3,E02004257,9083
3697,14360.7,E02004257,9157
3698,13139.8,E02004257,9556
3699,7578.5,E02004257,12302
3700,9526.6,E02004257,13542
3701,14131.9,E02004257,13977
3702,1316.3,E02004257,15181
3703,7880.6,E02004257,18303
3704,7595.4,E02004257,19332
3705,15926,E02004258,4009
3706,9312.9,E02004258,4385
3707,13122.9,E02004258,8091
3708,14398,E02004258,9083
3709,2716.4,E02004258,9157
3710,4068,E02004258,9556
3711,13436.1,E02004258,12302
3712,15384.2,E02004258,13542
3713,2713.5,E02004258,13977
3714,14398,E02004258,15181
3715,12046.8,E02004258,18303
3716,13453,E02004258,19332
3717,12995,E02004259,4009
3718,12519.4,E02004259,7325
3719,12519.8,E02004259,8009
3720,10914.6,E02004259,8079
3721,10870.7,E02004259,8401
3722,9921,E02004259,8793
3723,13519.1,E02004259,9083
3724,10269,E02004259,9157
3725,11355.1,E02004259,9195
3726,14154.1,E02004259,9556
3727,10040.2,E02004259,13977
3728,9921,E02004259,14412
3729,13519.1,E02004259,15181
3730,10861.8,E02004259,17863
3731,11499.2,E02004259,17919
3732,6379.8,E02004259,18303
3733,15825.5,E02004260,1675
3734,15952.4,E02004260,6622
3735,15899.9,E02004260,7998
3736,2753.2,E02004260,8079
3737,2291.6,E02004260,8401
3738,3147.3,E02004260,8793
3739,2776,E02004260,9195
3740,12528.1,E02004260,11947
3741,3147.3,E02004260,14412
3742,2641.1,E02004260,17863
3743,2920.1,E02004260,17919
3744,14890.8,E02004261,1675
3745,15017.7,E02004261,6622
3746,14965.3,E02004261,7998
3747,1076.6,E02004261,8079
3748,1032.7,E02004261,8401
3749,1021.7,E02004261,8793
3750,1517.1,E02004261,9195
3751,11593.5,E02004261,11947
3752,1021.7,E02004261,14412
3753,1023.9,E02004261,17863
3754,1661.2,E02004261,17919
3755,14813.8,E02004261,18303
3756,14316.1,E02004262,8079
3757,15104.7,E02004262,8401
3758,14710.2,E02004262,8793
3759,14338.9,E02004262,9195
3760,14710.2,E02004262,14412
3761,14204,E02004262,17863
3762,14483,E02004262,17919
3763,13828.7,E02004268,353
3764,1443.9,E02004268,1676
